ID,Age,Power,Value_vehicle,Premium,N_claims_history,R_Claims_history,Seniority,Channel_label,Risk_label,total_claim_cost_by_type,n_claim_records,dominant_claim_type,segment
8404,50,106.0,1126898.0,28360.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8405,47,90.0,14480.0,6459.0,2,132,1,Broker,Binek araç,0.0,0.0,,2
8406,48,90.0,16690.0,42348.0,2,199,1,Broker,Binek araç,0.0,0.0,,2
8407,48,120.0,2977001.0,22185.0,2,51,2,Broker,Binek araç,0.0,0.0,,1
8408,48,120.0,14920.0,18267.0,2,73,2,Broker,Binek araç,0.0,0.0,,1
8409,44,60.0,1134711.0,27987.5,9,94,10,Acente,Van,0.0,0.0,,0
8410,46,90.0,18943.0,36753.0,6,1,4,Acente,Binek araç,417061.0,3.0,travel assistance,1
8411,48,140.0,27800.0,25397.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8412,48,105.0,17680.0,24726.0,8,0,8,Acente,Binek araç,0.0,0.0,,0
8413,48,110.0,14850.0,20176.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
8414,48,100.0,13700.0,18368.0,0,0,1,Acente,Motorsiklet,0.0,0.0,,1
8415,47,109.0,16320.0,34651.0,8,148,10,Broker,Binek araç,0.0,0.0,,2
8416,50,110.0,22890.0,31717.33,2,17,6,Broker,Van,0.0,0.0,,1
8417,51,110.0,1593884.0,39919.67,2,0,6,Broker,Binek araç,0.0,0.0,,1
8418,51,110.0,24700.0,54875.0,2,0,6,Broker,Binek araç,0.0,0.0,,1
8419,51,110.0,1593884.0,30851.0,2,0,6,Broker,Binek araç,0.0,0.0,,1
8420,48,75.0,10330.0,14576.0,4,0,15,Acente,Binek araç,0.0,0.0,,0
8421,48,100.0,17440.0,44969.33,7,37,19,Broker,Binek araç,0.0,0.0,,0
8422,46,11.0,5500.0,12581.5,0,0,2,Acente,Motorsiklet,0.0,0.0,,1
8423,48,97.0,1123893.0,19035.67,10,26,8,Acente,Binek araç,0.0,0.0,,0
8424,48,97.0,12080.0,29504.33,10,1,8,Acente,Binek araç,0.0,0.0,,0
8425,47,0.0,2440.0,14964.5,9,0,20,Broker,Motorsiklet,0.0,0.0,,0
8426,48,110.0,12230.0,27864.0,2,266,2,Broker,Van,0.0,0.0,,2
8427,45,90.0,25740.0,53423.0,17,47,19,Acente,Binek araç,0.0,0.0,,0
8428,44,60.0,11450.0,27593.0,7,31,17,Acente,Binek araç,0.0,0.0,,0
8429,48,65.0,1070403.0,32777.0,1,9,12,Acente,Binek araç,0.0,0.0,,1
8430,47,120.0,27610.0,25475.5,2,0,3,Broker,Binek araç,0.0,0.0,,1
8431,45,68.0,12935.0,27495.67,1,0,11,Broker,Binek araç,0.0,0.0,,1
8432,44,68.0,19100.0,27138.0,1,0,11,Broker,Binek araç,0.0,0.0,,1
8433,48,75.0,11850.0,26577.67,2,22,10,Acente,Binek araç,7624.0,1.0,travel assistance,1
8434,47,100.0,16850.0,22564.0,2,0,1,Broker,Binek araç,0.0,0.0,,1
8435,46,55.0,9780.0,6725.5,3,0,2,Acente,Motorsiklet,0.0,0.0,,1
8436,46,90.0,18375.0,49881.0,2,43,5,Broker,Binek araç,0.0,0.0,,1
8437,47,70.0,16270.0,33302.0,6,6,2,Acente,Binek araç,5517.0,1.0,travel assistance,1
8438,48,105.0,18600.0,25770.33,3,2,23,Acente,Binek araç,0.0,0.0,,0
8439,47,82.0,15350.0,28305.67,0,0,5,Broker,Binek araç,0.0,0.0,,1
8440,48,70.0,10000.0,36077.0,2,0,3,Broker,Binek araç,0.0,0.0,,1
8441,46,90.0,16755.0,27885.0,1,33,6,Acente,Binek araç,0.0,0.0,,1
8442,48,90.0,16755.0,19043.0,1,0,6,Acente,Binek araç,0.0,0.0,,1
8443,48,116.0,2710688.0,33098.0,0,0,2,Broker,Van,0.0,0.0,,1
8444,50,116.0,24766.0,34533.0,0,0,2,Broker,Van,0.0,0.0,,1
8445,47,80.0,18645.0,37013.0,0,0,10,Acente,Binek araç,0.0,0.0,,1
8446,62,130.0,26770.0,33604.33,2,0,28,Broker,Binek araç,0.0,0.0,,0
8447,49,124.0,19020.0,27781.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
8448,46,150.0,3497728.0,22469.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8449,45,105.0,19889.0,36019.67,6,59,8,Acente,Binek araç,58795.0,1.0,complaint,0
8450,47,75.0,9050.0,27342.0,2,1,11,Broker,Binek araç,0.0,0.0,,1
8451,47,75.0,8600.0,23529.0,2,14,11,Broker,Binek araç,0.0,0.0,,1
8452,46,60.0,9990.0,30892.0,3,15,6,Broker,Binek araç,0.0,0.0,,1
8453,46,110.0,1287368.0,17725.0,2,12,13,Acente,Van,6446.0,1.0,travel assistance,0
8454,48,90.0,16209.0,26215.0,0,0,1,Acente,Van,0.0,0.0,,1
8455,45,90.0,20755.0,13861.33,4,68,6,Acente,Van,0.0,0.0,,1
8456,47,116.0,2155978.0,43293.0,2,0,1,Acente,Binek araç,0.0,0.0,,1
8457,47,100.0,19100.0,27225.0,1,52,2,Broker,Binek araç,0.0,0.0,,1
8458,46,100.0,24200.0,47368.67,5,67,8,Broker,Van,21937.0,2.0,travel assistance,1
8459,47,65.0,149652.0,23260.5,1,1,2,Acente,Binek araç,7865.0,1.0,negligence,1
8460,47,125.0,23050.0,33369.0,1,5,3,Broker,Binek araç,0.0,0.0,,1
8461,19,78.0,1021721.0,31320.0,2,2,2,Acente,Binek araç,10919.0,2.0,travel assistance,1
8462,48,5.0,1435.0,12088.33,0,0,21,Broker,Motorsiklet,0.0,0.0,,0
8463,48,5.0,1721.0,16540.5,0,0,21,Broker,Motorsiklet,0.0,0.0,,0
8464,46,90.0,890099.0,24474.67,4,13,17,Acente,Binek araç,0.0,0.0,,0
8465,47,90.0,14850.0,32508.0,4,0,17,Acente,Binek araç,0.0,0.0,,0
8466,48,100.0,20480.0,24723.67,0,0,5,Broker,Van,0.0,0.0,,1
8467,47,105.0,28795.0,17528.0,10,0,11,Acente,Binek araç,0.0,0.0,,0
8468,46,110.0,22350.0,30121.67,0,0,4,Broker,Binek araç,0.0,0.0,,1
8469,48,110.0,2746026.0,66656.0,1,0,3,Broker,Binek araç,0.0,0.0,,1
8470,47,75.0,12905.0,26497.75,0,0,14,Broker,Binek araç,0.0,0.0,,1
8471,48,105.0,20920.0,24737.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8472,46,90.0,19100.0,2206.0,0,0,6,Acente,Van,0.0,0.0,,1
8473,45,90.0,18943.0,18712.0,0,0,6,Acente,Binek araç,0.0,0.0,,1
8474,48,90.0,19420.0,21606.67,4,24,18,Acente,Van,0.0,0.0,,0
8475,50,65.0,11645.0,19473.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8476,47,85.0,11200.0,40780.5,1,0,3,Broker,Binek araç,0.0,0.0,,1
8477,45,110.0,18450.0,44938.33,1,11,10,Broker,Binek araç,0.0,0.0,,1
8478,50,100.0,2425773.0,23608.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8479,49,85.0,1257175.0,23067.0,0,0,4,Broker,Binek araç,0.0,0.0,,1
8480,45,60.0,931569.0,22445.0,3,18,18,Acente,Binek araç,0.0,0.0,,0
8481,45,13.0,3379.0,11951.0,0,0,5,Broker,Motorsiklet,0.0,0.0,,1
8482,47,120.0,26260.0,25320.67,1,43,3,Broker,Binek araç,47369.0,1.0,complaint,1
8483,46,60.0,832402.0,17965.33,1,21,5,Acente,Binek araç,0.0,0.0,,1
8484,43,120.0,22270.0,29682.0,0,0,7,Acente,Binek araç,0.0,0.0,,1
8485,45,115.0,18910.0,29042.5,3,1,4,Broker,Binek araç,13402.0,2.0,travel assistance,1
8486,46,75.0,1322456.0,28417.5,0,0,5,Broker,Binek araç,0.0,0.0,,1
8487,48,110.0,16830.0,28697.0,0,0,3,Acente,Binek araç,0.0,0.0,,1
8488,44,156.0,226385.0,25160.33,2,11,10,Broker,Binek araç,0.0,0.0,,1
8489,46,86.0,1309605.0,23965.67,3,22,20,Acente,Binek araç,0.0,0.0,,0
8490,44,150.0,31200.0,30285.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8491,44,69.0,13800.0,25013.67,9,61,18,Acente,Binek araç,0.0,0.0,,0
8492,49,90.0,2149999.0,20527.0,0,0,1,Broker,Van,0.0,0.0,,1
8493,49,90.0,149652.0,21547.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8494,47,90.0,18090.0,20429.0,8,84,11,Acente,Binek araç,0.0,0.0,,0
8495,46,90.0,844422.0,17818.0,0,0,1,Acente,Motorsiklet,0.0,0.0,,1
8496,48,137.0,20194.0,24469.0,5,0,1,Acente,Binek araç,0.0,0.0,,1
8497,45,90.0,1689445.0,15569.0,2,133,2,Broker,Binek araç,0.0,0.0,,2
8498,47,6.0,126182.0,11817.0,0,0,2,Acente,Motorsiklet,0.0,0.0,,1
8499,46,90.0,18943.0,21454.0,3,21,19,Broker,Binek araç,17897.0,2.0,travel assistance,0
8500,47,102.0,1908213.0,32818.33,15,56,21,Broker,Van,0.0,0.0,,0
8501,47,102.0,18430.0,20214.0,15,35,21,Broker,Binek araç,0.0,0.0,,0
8502,47,102.0,16750.0,32762.67,15,44,21,Broker,Binek araç,0.0,0.0,,0
8503,47,136.0,26800.0,26093.33,0,0,14,Acente,Binek araç,0.0,0.0,,1
8504,47,80.0,15300.0,1852.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8505,39,110.0,19500.0,25091.5,0,0,3,Broker,Binek araç,0.0,0.0,,1
8506,46,150.0,25080.0,27296.0,6,19,11,Acente,Binek araç,0.0,0.0,,0
8507,46,68.0,16370.0,30215.33,3,19,6,Acente,Binek araç,0.0,0.0,,1
8508,44,36.0,7900.0,4954.5,1,0,3,Acente,Tarım aracı,0.0,0.0,,1
8509,45,143.0,27600.0,29342.0,4,0,5,Broker,Binek araç,0.0,0.0,,1
8510,46,75.0,14792.0,25813.0,2,25,9,Broker,Binek araç,0.0,0.0,,1
8511,45,100.0,19345.0,29685.67,3,1,19,Acente,Binek araç,0.0,0.0,,0
8512,45,100.0,1784492.0,24477.0,3,0,19,Acente,Binek araç,0.0,0.0,,0
8513,47,70.0,16250.0,27186.0,4,2,6,Acente,Binek araç,0.0,0.0,,1
8514,49,60.0,989266.0,23978.0,7,11,19,Acente,Binek araç,9839.0,1.0,travel assistance,0
8515,43,75.0,1659995.0,29544.5,3,5,7,Broker,Binek araç,114499.0,2.0,complaint,1
8516,44,124.0,16725.0,24211.67,0,0,3,Broker,Binek araç,0.0,0.0,,1
8517,44,0.0,60919.0,12886.0,2,0,10,Broker,Motorsiklet,0.0,0.0,,1
8518,46,64.0,1116051.0,26281.33,4,39,6,Broker,Binek araç,0.0,0.0,,1
8519,46,64.0,15225.0,29219.0,4,0,6,Broker,Binek araç,0.0,0.0,,1
8520,41,150.0,35500.0,27125.33,0,0,3,Broker,Binek araç,0.0,0.0,,1
8521,45,90.0,12110.0,17371.0,1,2,6,Acente,Binek araç,0.0,0.0,,1
8522,44,105.0,26690.0,44279.0,1,33,4,Broker,Binek araç,0.0,0.0,,1
8523,45,70.0,15635.0,37074.0,2,4,6,Broker,Binek araç,0.0,0.0,,1
8524,44,105.0,27300.0,28041.0,0,0,2,Acente,Binek araç,0.0,0.0,,1
8525,43,143.0,19762.0,23568.0,19,1,10,Broker,Van,0.0,0.0,,0
8526,45,105.0,1565637.0,9932.0,1,21,5,Broker,Binek araç,0.0,0.0,,1
8527,46,105.0,20200.0,33605.0,1,0,5,Broker,Binek araç,0.0,0.0,,1
8528,45,75.0,15970.0,35460.5,3,115,2,Broker,Binek araç,0.0,0.0,,2
8529,45,75.0,10730.0,22168.0,3,109,2,Broker,Binek araç,0.0,0.0,,1
8530,44,90.0,19120.0,26961.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8531,44,120.0,23210.0,26179.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8532,46,110.0,15580.0,21716.5,2,0,5,Broker,Binek araç,0.0,0.0,,1
8533,46,102.0,17780.0,35719.5,2,119,2,Acente,Binek araç,0.0,0.0,,2
8534,44,120.0,2708001.0,35529.5,5,5,2,Broker,Binek araç,7925.0,1.0,travel assistance,1
8535,44,86.0,15230.0,29908.67,2,88,3,Broker,Binek araç,0.0,0.0,,1
8536,44,105.0,16815.0,27592.0,1,1,2,Broker,Binek araç,19492.0,1.0,travel assistance,1
8537,38,110.0,18100.0,24433.0,0,0,10,Acente,Binek araç,0.0,0.0,,1
8538,36,160.0,24410.0,16268.0,6,0,3,Broker,Binek araç,0.0,0.0,,1
8539,44,90.0,20330.0,28737.67,2,36,6,Broker,Van,0.0,0.0,,1
8540,44,90.0,16595.0,17831.33,0,0,5,Acente,Binek araç,0.0,0.0,,1
8541,42,110.0,2575337.0,22507.5,4,53,8,Broker,Binek araç,0.0,0.0,,1
8542,39,56.0,840816.0,13518.0,0,0,3,Broker,Motorsiklet,0.0,0.0,,1
8543,46,100.0,23690.0,35411.0,2,13,16,Broker,Binek araç,8291.0,1.0,travel assistance,0
8544,43,115.0,28700.0,32702.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
8545,41,120.0,21810.0,23852.0,0,0,11,Broker,Binek araç,0.0,0.0,,1
8546,44,72.0,922554.0,23678.0,5,5,3,Acente,Binek araç,11496.0,1.0,travel assistance,1
8547,46,115.0,19310.0,25106.67,0,0,3,Broker,Binek araç,0.0,0.0,,1
8548,45,120.0,3419805.0,35063.0,0,0,1,Broker,Van,0.0,0.0,,1
8549,44,115.0,23010.0,36718.33,3,25,9,Acente,Binek araç,0.0,0.0,,1
8550,38,105.0,22610.0,33758.0,2,34,6,Acente,Binek araç,0.0,0.0,,1
8551,45,102.0,2519587.0,32461.0,6,3,12,Broker,Van,0.0,0.0,,0
8552,45,102.0,22150.0,28642.0,6,0,12,Broker,Van,0.0,0.0,,0
8553,45,102.0,22150.0,29229.0,6,0,12,Broker,Van,0.0,0.0,,0
8554,41,140.0,27390.0,3659.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8555,44,90.0,18340.0,36765.67,6,86,8,Broker,Binek araç,0.0,0.0,,0
8556,41,100.0,17480.0,19151.33,1,34,3,Broker,Binek araç,0.0,0.0,,1
8557,41,100.0,2723831.0,30899.0,1,0,3,Broker,Van,0.0,0.0,,1
8558,47,109.0,22900.0,23144.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8559,45,90.0,20950.0,27095.0,5,382,9,Broker,Binek araç,74680.0,2.0,complaint,2
8560,43,75.0,110466.0,15583.0,1,118,1,Broker,Binek araç,0.0,0.0,,1
8561,39,150.0,30000.0,35868.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8562,44,106.0,21400.0,35199.67,0,0,4,Acente,Binek araç,0.0,0.0,,1
8563,46,100.0,21670.0,21783.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
8564,44,110.0,24850.0,28657.33,1,14,8,Acente,Binek araç,0.0,0.0,,1
8565,43,110.0,15660.0,14663.0,1,0,8,Acente,Binek araç,0.0,0.0,,1
8566,37,105.0,23650.0,20896.0,6,0,10,Acente,Binek araç,0.0,0.0,,0
8567,44,100.0,1968916.0,26868.67,12,13,4,Acente,Binek araç,0.0,0.0,,0
8568,44,100.0,3420467.0,31802.0,12,0,4,Acente,Binek araç,0.0,0.0,,0
8569,47,70.0,37600.0,26149.0,9,0,20,Acente,Binek araç,0.0,0.0,,0
8570,43,94.0,2498407.0,17812.0,0,0,7,Broker,Van,0.0,0.0,,1
8571,44,94.0,16140.0,21231.5,0,0,7,Broker,Binek araç,0.0,0.0,,1
8572,44,94.0,17120.0,39164.0,0,0,7,Broker,Binek araç,0.0,0.0,,1
8573,41,100.0,16060.0,28653.67,0,0,6,Broker,Binek araç,0.0,0.0,,1
8574,45,125.0,22375.0,4023.0,1,0,6,Broker,Binek araç,0.0,0.0,,1
8575,43,75.0,12500.0,25966.0,2,45,7,Broker,Binek araç,0.0,0.0,,1
8576,51,75.0,1250706.0,25868.33,0,0,5,Acente,Binek araç,0.0,0.0,,1
8577,45,75.0,13290.0,56495.0,1,175,1,Broker,Binek araç,128145.0,1.0,complaint,2
8578,46,75.0,3672184.0,34303.0,1,0,1,Broker,Binek araç,0.0,0.0,,1
8579,41,110.0,2583534.0,31608.0,18,115,4,Broker,Binek araç,0.0,0.0,,0
8580,45,136.0,28150.0,2745.0,6,72,9,Acente,Binek araç,0.0,0.0,,0
8581,45,95.0,16981.0,29721.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8582,31,126.0,20180.0,50007.5,7,8,7,Broker,Binek araç,0.0,0.0,,0
8583,46,13.0,3699.0,10028.0,0,0,1,Broker,Motorsiklet,0.0,0.0,,1
8584,55,90.0,16645.0,32245.0,3,71,5,Acente,Binek araç,0.0,0.0,,1
8585,43,0.0,240345.0,8481.5,1,1,3,Broker,Motorsiklet,91959.0,1.0,complaint,1
8586,44,100.0,1630267.0,26138.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8587,43,75.0,18180.0,21873.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8588,43,75.0,1146731.0,20522.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8589,37,75.0,14440.0,27318.0,2,82,2,Broker,Binek araç,0.0,0.0,,1
8590,44,60.0,947796.0,16124.67,4,33,13,Acente,Binek araç,0.0,0.0,,0
8591,45,69.0,18195.0,10436.0,13,143,12,Acente,Binek araç,0.0,0.0,,0
8592,40,163.0,34500.0,30330.5,3,0,10,Acente,Binek araç,0.0,0.0,,1
8593,39,131.0,26845.0,28046.0,8,0,10,Broker,Binek araç,0.0,0.0,,0
8594,55,136.0,33240.0,30542.0,4,0,2,Acente,Binek araç,0.0,0.0,,1
8595,45,90.0,14920.0,25003.0,0,0,3,Broker,Binek araç,0.0,0.0,,1
8596,41,86.0,23015.0,41467.0,1,0,20,Broker,Binek araç,0.0,0.0,,0
8597,45,115.0,25200.0,61697.0,0,0,6,Broker,Binek araç,0.0,0.0,,1
8598,42,71.0,14890.0,2551.5,0,0,6,Acente,Van,0.0,0.0,,1
8599,42,71.0,21400.0,23077.0,0,0,6,Acente,Binek araç,0.0,0.0,,1
8600,43,90.0,17540.0,44233.0,12,0,10,Acente,Binek araç,0.0,0.0,,0
8601,43,110.0,2789005.0,34270.33,12,0,19,Broker,Binek araç,0.0,0.0,,0
8602,44,100.0,12400.0,18592.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
8603,42,108.0,2022579.0,33361.0,3,17,12,Acente,Van,0.0,0.0,,0
8604,42,108.0,15910.0,28738.0,3,11,12,Acente,Van,0.0,0.0,,0
8605,43,86.0,19863.0,28427.67,10,102,9,Broker,Van,0.0,0.0,,0
8606,44,86.0,15740.0,31046.0,10,0,9,Broker,Van,0.0,0.0,,0
8607,44,86.0,21210.0,3657.0,10,0,9,Broker,Van,0.0,0.0,,0
8608,43,110.0,20820.0,29172.33,4,28,11,Broker,Binek araç,0.0,0.0,,0
8609,36,100.0,17150.0,26032.0,2,28,1,Broker,Binek araç,0.0,0.0,,1
8610,41,105.0,19910.0,26569.0,11,37,20,Acente,Binek araç,0.0,0.0,,0
8611,43,136.0,3079275.0,56771.0,2,15,2,Broker,Binek araç,0.0,0.0,,1
8612,41,125.0,338053.0,39361.0,1,29,5,Acente,Binek araç,0.0,0.0,,1
8613,41,125.0,1489695.0,21521.0,1,0,5,Acente,Binek araç,0.0,0.0,,1
8614,43,75.0,12450.0,29133.0,4,28,8,Broker,Binek araç,0.0,0.0,,1
8615,42,120.0,2015848.0,41184.67,0,0,3,Broker,Binek araç,0.0,0.0,,1
8616,42,70.0,14218.0,2605.0,1,0,1,Broker,Binek araç,0.0,0.0,,1
8617,45,84.0,27700.0,13735.75,7,198,11,Broker,Van,0.0,0.0,,2
8618,43,70.0,13145.0,24355.0,9,0,1,Broker,Binek araç,0.0,0.0,,1
8619,45,50.0,7597.0,6863.0,1,0,12,Acente,Motorsiklet,0.0,0.0,,1
8620,42,59.0,9100.0,25179.0,2,33,3,Acente,Binek araç,0.0,0.0,,1
8621,41,130.0,28800.0,25783.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8622,44,71.0,1408636.0,20569.0,7,47,14,Acente,Van,0.0,0.0,,0
8623,43,71.0,25650.0,28417.0,7,1,14,Acente,Binek araç,0.0,0.0,,0
8624,42,85.0,21160.0,23345.67,1,23,5,Broker,Van,0.0,0.0,,1
8625,41,85.0,24060.0,44699.0,1,0,5,Broker,Binek araç,0.0,0.0,,1
8626,42,75.0,16955.0,26453.0,0,0,3,Broker,Binek araç,0.0,0.0,,1
8627,37,116.0,18750.0,23770.0,1,7,15,Acente,Binek araç,51691.0,1.0,complaint,0
8628,42,110.0,2343947.0,58448.5,5,133,5,Broker,Binek araç,0.0,0.0,,2
8629,43,110.0,4119153.0,68993.0,5,11,5,Broker,Binek araç,0.0,0.0,,1
8630,43,100.0,22015.0,29068.67,5,28,11,Acente,Binek araç,0.0,0.0,,0
8631,43,100.0,61250.0,29997.75,5,33,11,Acente,Binek araç,64099.0,1.0,complaint,0
8632,44,0.0,3999.0,10932.0,0,0,21,Acente,Motorsiklet,0.0,0.0,,0
8633,44,0.0,4149.0,11010.0,0,0,21,Acente,Motorsiklet,0.0,0.0,,0
8634,44,90.0,131201.0,31461.67,1,28,4,Broker,Binek araç,0.0,0.0,,1
8635,41,163.0,34500.0,50221.0,1,0,1,Broker,Binek araç,0.0,0.0,,1
8636,42,163.0,44000.0,47233.0,1,0,1,Broker,Binek araç,0.0,0.0,,1
8637,43,19.0,6800.0,13037.0,0,0,3,Acente,Motorsiklet,0.0,0.0,,1
8638,40,136.0,28675.0,31977.0,2,49,5,Acente,Binek araç,0.0,0.0,,1
8639,43,120.0,31415.0,28706.0,0,0,1,Broker,Van,0.0,0.0,,1
8640,40,115.0,28700.0,41654.0,0,0,4,Acente,Binek araç,0.0,0.0,,1
8641,43,64.0,12365.0,19282.0,1,0,8,Acente,Binek araç,0.0,0.0,,1
8642,40,80.0,18545.0,35444.0,0,0,8,Broker,Binek araç,0.0,0.0,,1
8643,40,112.0,1766375.0,31761.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8644,40,112.0,1766375.0,31973.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8645,41,184.0,44100.0,53665.67,17,43,20,Acente,Binek araç,0.0,0.0,,0
8646,44,90.0,13410.0,28549.0,3,0,4,Broker,Binek araç,0.0,0.0,,1
8647,42,5.0,105145.0,14650.0,12,31,10,Broker,Motorsiklet,0.0,0.0,,0
8648,43,5.0,177238.0,27439.0,12,0,10,Broker,Motorsiklet,0.0,0.0,,0
8649,43,109.0,2246605.0,22943.0,3,32,11,Acente,Binek araç,0.0,0.0,,1
8650,41,136.0,21955.0,34129.0,0,0,10,Acente,Binek araç,0.0,0.0,,1
8651,42,115.0,18645.0,28033.33,5,38,11,Acente,Binek araç,6757.0,1.0,travel assistance,0
8652,42,90.0,19790.0,25131.5,0,0,2,Broker,Binek araç,0.0,0.0,,1
8653,43,110.0,21060.0,34311.0,2,54,5,Acente,Van,0.0,0.0,,1
8654,40,110.0,17250.0,31929.0,2,29,8,Broker,Binek araç,0.0,0.0,,1
8655,44,65.0,17130.0,31680.0,0,0,2,Broker,Van,0.0,0.0,,1
8656,41,75.0,11910.0,25986.67,2,8,19,Acente,Binek araç,0.0,0.0,,0
8657,44,75.0,16860.0,26581.67,3,0,15,Acente,Van,0.0,0.0,,0
8658,41,90.0,16130.0,24720.33,7,12,6,Acente,Binek araç,0.0,0.0,,1
8659,41,90.0,13100.0,22872.0,7,0,6,Acente,Binek araç,0.0,0.0,,1
8660,45,90.0,1404367.0,14763.5,2,0,3,Acente,Binek araç,0.0,0.0,,1
8661,41,122.0,26000.0,36328.0,3,299,2,Acente,Binek araç,0.0,0.0,,2
8662,40,65.0,12100.0,22679.0,0,0,2,Broker,Binek araç,0.0,0.0,,1
8663,44,110.0,2025411.0,28717.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
8664,41,115.0,18510.0,20828.67,2,0,5,Broker,Binek araç,0.0,0.0,,1
8665,44,75.0,12480.0,23008.0,16,76,21,Acente,Binek araç,5837.0,1.0,travel assistance,0
8666,44,75.0,14570.0,1738.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8667,44,115.0,21090.0,27645.0,1,48,3,Broker,Binek araç,11688.0,1.0,travel assistance,1
8668,41,115.0,21125.0,51499.0,0,0,6,Broker,Binek araç,0.0,0.0,,1
8669,41,110.0,21360.0,28134.0,7,104,11,Acente,Binek araç,0.0,0.0,,0
8670,42,55.0,714002.0,23668.0,9,0,5,Acente,Binek araç,0.0,0.0,,0
8671,41,55.0,19300.0,60281.0,9,0,5,Acente,Binek araç,0.0,0.0,,0
8672,41,92.0,20485.0,26642.0,2,0,8,Acente,Binek araç,0.0,0.0,,1
8673,42,27.0,3880.0,15184.67,0,0,12,Acente,Motorsiklet,0.0,0.0,,1
8674,39,80.0,1798228.0,25062.0,6,198,4,Acente,Binek araç,0.0,0.0,,2
8675,40,80.0,42200.0,25838.5,6,96,4,Acente,Binek araç,0.0,0.0,,2
8676,43,120.0,28545.0,34999.33,2,16,8,Broker,Van,0.0,0.0,,1
8677,43,0.0,42920.0,4396.5,21,0,20,Acente,Tarım aracı,0.0,0.0,,0
8678,39,110.0,22850.0,28822.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
8679,41,114.0,17989.0,26424.33,5,34,15,Acente,Binek araç,0.0,0.0,,0
8680,32,75.0,17360.0,25460.0,0,0,4,Acente,Binek araç,0.0,0.0,,1
8681,39,105.0,26350.0,51827.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8682,30,160.0,21540.0,42434.33,4,201,2,Broker,Binek araç,0.0,0.0,,2
8683,44,12.0,2374.0,10717.5,0,0,2,Acente,Motorsiklet,0.0,0.0,,1
8684,41,110.0,15885.0,28221.67,2,26,8,Acente,Van,0.0,0.0,,1
8685,42,136.0,26800.0,27130.33,2,24,9,Acente,Binek araç,0.0,0.0,,1
8686,42,136.0,17350.0,26229.0,2,0,9,Acente,Binek araç,0.0,0.0,,1
8687,41,80.0,12660.0,29059.0,2,12,9,Broker,Binek araç,0.0,0.0,,1
8688,40,110.0,15205.0,25159.0,1,0,5,Acente,Binek araç,0.0,0.0,,1
8689,42,115.0,22700.0,70533.0,0,0,1,Acente,Binek araç,0.0,0.0,,1
8690,41,120.0,20550.0,26425.33,2,22,13,Acente,Binek araç,0.0,0.0,,0
8691,41,105.0,18450.0,34347.5,0,0,4,Broker,Binek araç,0.0,0.0,,1
8692,41,136.0,25740.0,24518.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8693,42,110.0,2433862.0,2790.67,1,1,19,Acente,Binek araç,0.0,0.0,,0
8694,42,110.0,1092039.0,23959.67,1,0,19,Acente,Binek araç,0.0,0.0,,0
8695,41,90.0,19379.0,25087.0,0,0,3,Acente,Binek araç,0.0,0.0,,1
8696,41,90.0,1030736.0,31594.0,0,0,3,Acente,Van,0.0,0.0,,1
8697,43,110.0,23030.0,53615.0,0,0,1,Broker,Binek araç,0.0,0.0,,1
8698,43,110.0,17280.0,23083.0,0,0,1,Broker,Van,0.0,0.0,,1
8699,40,136.0,29100.0,33016.5,0,0,5,Broker,Binek araç,0.0,0.0,,1
8700,42,60.0,1861299.0,37242.0,1,0,6,Acente,Binek araç,0.0,0.0,,1
8701,41,136.0,25740.0,31353.0,9,23,11,Broker,Binek araç,0.0,0.0,,0
8702,37,100.0,31595.0,2857.0,4,15,8,Acente,Van,0.0,0.0,,1
8703,35,63.0,1021721.0,29152.0,0,0,7,Broker,Binek araç,0.0,0.0,,1
